OrderID,ProductCategory,ProductSubCategory,ProductName,State,OrderDate,Profit,Sales
23042,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,California,4/26/2010,1947.67,8048.45
37252,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,California,11/19/2012,-37.19,7945.9
8257,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,California,3/22/2013,-2561.3235,7486.09
40997,Furniture,Tables,Bush Advantage Collection? Round Conference Table,California,4/21/2010,-513.79042,7384.18
9344,Technology,Telephones and Communication,SC7868i,California,12/6/2012,900.414,6897.29
359,Furniture,Tables,Bevis 36 x 72 Conference Tables,California,12/18/2010,-500.38,6831.37
37700,Office Supplies,Binders and Binder Accessories,GBC Therma-A-Bind 250T Electric Binding System,California,12/8/2013,1169.7105,6781.02
18373,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,California,4/12/2013,2164.64,6608.24
32420,Furniture,Chairs & Chairmats,Hon 2090 ¡°Pillow Soft¡± Series Mid Back Swivel/Tilt Chairs,California,7/29/2010,-439.62,6499.87
28001,Furniture,Office Furnishings,Electrix Halogen Magnifier Lamp,California,6/14/2010,1162.76,6401.65
35046,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",California,7/24/2011,1759.72,5941.63
57638,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",California,4/22/2013,-526.478095,5740.62
28647,Furniture,Tables,Laminate Occasional Tables,California,3/14/2010,-1763.7477,5679.59
37252,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,California,11/19/2012,408.73,5083.23
53314,Furniture,Office Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS ? Wall Clock,California,9/19/2011,1049.02,4850.76
48288,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",California,7/22/2012,-581.59,4499.26
35046,Furniture,Chairs & Chairmats,Global Commerce? Series High-Back Swivel/Tilt Chairs,California,7/24/2011,-113.08,4410.92
41157,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",California,4/16/2012,1116.98,4348.55
39686,Technology,Telephones and Communication,8860,California,6/8/2013,791.901,4126.07
53314,Furniture,Tables,Bevis Rectangular Conference Tables,California,9/19/2011,-310.95,4025.07
27138,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",California,5/30/2013,-277.63,3840.27
57092,Technology,Telephones and Communication,LX 677,California,5/1/2013,601.335,3696.09
32230,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,California,8/19/2013,215.11,3507.5
9344,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,California,12/6/2012,-505.69,3466.2
38979,Furniture,Chairs & Chairmats,"Situations Contoured Folding Chairs, 4/Set",California,2/26/2011,-1701.96,3355.1
5890,Technology,Telephones and Communication,Accessory21,California,11/3/2013,435.951,2924.85
38979,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",California,2/26/2011,1021.07,2864.55
21539,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",California,7/9/2011,-1730.3,2819.81
27013,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,California,7/5/2010,-746.44,2710.47
48836,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,California,2/14/2010,-93.85,2651.21
33222,Furniture,Chairs & Chairmats,Novimex Fabric Task Chair,California,6/19/2013,-626.08,2514.69
27138,Technology,Telephones and Communication,V 3600 Series,California,5/30/2013,134.73,2457.3
21601,Office Supplies,Storage & Organization,SAFCO Boltless Steel Shelving,California,4/6/2012,-609.09,2450.07
42722,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",California,10/7/2013,286.98,2404.51
26439,Technology,Computer Peripherals,Belkin ErgoBoard? Keyboard,California,9/15/2012,75.5,2396.88
26439,Technology,Telephones and Communication,MicroTAC 650,California,9/15/2012,53.649,2302.72
34086,Technology,Telephones and Communication,6190,California,4/29/2013,655.911,2251.91
2311,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,California,5/1/2012,94.96,2092.92
10919,Office Supplies,Storage & Organization,Tennsco Industrial Shelving,California,3/27/2011,-1231.87,2040.95
5920,Office Supplies,Storage & Organization,"Dual Level, Single-Width Filing Carts",California,11/19/2010,-121.75,2039.07
48994,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,California,10/22/2011,-373.476,1991.72
23877,Technology,Telephones and Communication,6120,California,7/12/2010,109.836,1939.03
7107,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,California,1/4/2013,163.12,1886.52
35684,Technology,Office Machines,Soundgear TeleForum DX Desktop Conference Phone,California,8/3/2012,18.77,1821.96
26784,Furniture,Chairs & Chairmats,Hon Every-Day? Chair Series Swivel Task Chairs,California,7/23/2011,-64.14,1711.44
14916,Technology,Telephones and Communication,StarTAC 6500,California,2/27/2013,21.024,1685.94
11874,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",California,9/9/2013,179.37,1629.12
19205,Office Supplies,Paper,Xerox 1935,California,7/26/2011,479.62,1538.63
46436,Technology,Telephones and Communication,Accessory31,California,4/4/2010,840.051,1477.57
44005,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,California,9/3/2011,-270.48,1361.95
40934,Technology,Telephones and Communication,600 Series Non-Flip,California,11/13/2012,-107.503,1359.41
14785,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",California,10/9/2010,117.208,1339.42
45668,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,California,12/12/2011,-298.9,1321.44
52389,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,California,10/21/2012,-68.592,1289.52
37924,Office Supplies,Pens & Art Supplies,Model L Table or Wall-Mount Pencil Sharpener,California,11/29/2010,-80.53,1191.58
17155,Office Supplies,Storage & Organization,Fellowes Neat Ideas? Storage Cubes,California,1/28/2013,-1440.432,1168.35
56166,Office Supplies,Appliances,Holmes Odor Grabber,California,8/4/2011,-54.34,1108.22
39686,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",California,6/8/2013,-473.66,1108.2
12320,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,California,12/20/2012,11.65095,1078.42
49889,Office Supplies,Binders and Binder Accessories,Ibico Covers for Plastic or Wire Binding Elements,California,12/12/2013,-50.209,1066.94
37318,Furniture,Office Furnishings,"Linden? 12"" Wall Clock With Oak Frame",California,4/15/2011,-138.54,1031.23
15303,Technology,Computer Peripherals,"Imation IBM Formatted Diskettes, 100/Pack",California,9/13/2011,-108.14,965.16
40997,Office Supplies,Pens & Art Supplies,Boston KS Multi-Size Manual Pencil Sharpener,California,4/21/2010,18.27,881.74
8257,Office Supplies,Paper,Xerox 1910,California,3/22/2010,373.67,881.32
51559,Office Supplies,Pens & Art Supplies,Boston 1799 Powerhouse? Electric Pencil Sharpener,California,3/4/2013,129.81,823.98
42848,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",California,10/6/2013,-56.51,814.36
37380,Furniture,Chairs & Chairmats,SAFCO Optional Arm Kit for Workspace? Cribbage Stacking Chair,California,4/1/2012,90.04,813.66
46434,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,California,4/1/2011,270.2915,800.39
49027,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",California,4/11/2012,35.08,795.27
30497,Office Supplies,Binders and Binder Accessories,Premium Transparent Presentation Covers by GBC,California,2/6/2012,85.68,790.08
12804,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",California,5/25/2013,-44.92,767.31
31681,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),California,11/7/2013,-93.78,764.75
27872,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",California,10/13/2012,29.1448,761.87
26021,Technology,Telephones and Communication,1726 Digital Answering Machine,California,9/14/2013,-7.766,695.92
4610,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",California,6/17/2011,203.01,678.72
29537,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,California,9/19/2013,-30.97,668.98
33732,Furniture,Office Furnishings,"Eldon Expressions? Desk Accessory, Wood Pencil Holder, Oak",California,8/28/2013,-28.16,665.9
39238,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",California,9/26/2011,112.0555,663.96
33222,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",California,6/19/2013,-56.212,631.14
18598,Office Supplies,Binders and Binder Accessories,"GBC White Gloss Covers, Plain Front",California,8/6/2011,28.5515,626.46
47813,Office Supplies,Paper,Xerox 1923,California,8/27/2010,-76.94,617.4
26784,Technology,Office Machines,Sharp EL500L Fraction Calculator,California,7/23/2013,-37.9407,613.65
37380,Office Supplies,Paper,Xerox 1896,California,4/1/2012,74.73,571.93
57638,Office Supplies,Paper,Personal Creations? Ink Jet Cards and Labels,California,4/22/2013,78.89,570.43
18534,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",California,12/30/2012,21.68,565.16
26695,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",California,6/6/2011,163.42,554.93
21539,Office Supplies,Paper,Standard Line? ¡°While You Were Out¡± Hardbound Telephone Message Book,California,7/9/2013,40.11,539.07
23877,Technology,Computer Peripherals,TDK 4.7GB DVD-R,California,7/12/2010,128.03,457.63
29889,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga? Erasable Colored Pencil Set, 12-Color",California,12/4/2010,23.87,448.26
49443,Office Supplies,Pens & Art Supplies,Lumber Crayons,California,1/23/2012,-17.568,444.46
50181,Furniture,Chairs & Chairmats,Global Deluxe High-Back Office Chair in Storm,California,5/30/2013,-246.21,434.6
54949,Office Supplies,Paper,Xerox 1930,California,8/10/2010,-94.59,382.33
40997,Office Supplies,Paper,Xerox 1951,California,4/21/2010,61.47,382.29
23617,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,California,5/5/2012,63.6055,371.01
48487,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",California,1/11/2011,58.4664,360.7
54949,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",California,8/10/2010,-293.74,356.61
28581,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,California,12/7/2012,73.05,352.7
3042,Office Supplies,Pens & Art Supplies,"Dixon Prang? Watercolor Pencils, 10-Color Set with Brush",California,11/20/2010,15.42,351.56
31303,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,California,3/20/2012,87.601,342.87
26439,Office Supplies,Paper,Xerox 1953,California,9/15/2012,-114.35,330.67
8165,Office Supplies,Paper,Xerox 1922,California,10/15/2010,-179.592,330.21
44647,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,California,1/24/2013,-58.816,328.15
53953,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",California,3/27/2010,91.73,307.65
40896,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",California,9/2/2012,42.86,304.04
32931,Office Supplies,Storage & Organization,Eldon Simplefile? Box Office?,California,2/15/2011,-60.79,298.11
56166,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,California,8/4/2011,-62.19,284.48
22848,Office Supplies,Appliances,Hoover Portapower? Portable Vacuum,California,12/10/2012,-893.39,280.74
36647,Office Supplies,Rubber Bands,"Staples Vinyl Coated Paper Clips, 800/Box",California,6/30/2010,38.7,274.26
59686,Office Supplies,Binders and Binder Accessories,Wilson Jones ¡°Snap¡± Scratch Pad Binder Tool for Ring Binders,California,3/8/2012,-106.421,273.05
4771,Furniture,Tables,Hon iLevel? Computer Training Table,California,12/13/2013,-126.47,271.86
17155,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16¡± x 11¡±",California,1/28/2010,34.068,267.53
36647,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,California,6/30/2010,-119.77,261.93
1222,Office Supplies,Paper,Xerox 1981,California,2/4/2011,-121.91,257.39
15300,Office Supplies,Paper,Astroparche? Fine Business Paper,California,2/8/2012,-75.25,257.25
35777,Office Supplies,Pens & Art Supplies,Newell 325,California,9/8/2011,5.91,250
22755,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,California,3/30/2010,3.451,240.6
22755,Technology,Telephones and Communication,Accessory6,California,3/30/2010,-275.253,236.88
38337,Office Supplies,Pens & Art Supplies,Newell 340,California,10/31/2011,15,236.19
36356,Office Supplies,Labels,Avery 510,California,12/25/2012,47.98,235.54
53445,Office Supplies,Pens & Art Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,California,10/24/2013,-44.33,225.14
27811,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,California,3/4/2012,-73.623,223.09
33222,Office Supplies,Pens & Art Supplies,Newell 335,California,6/19/2013,28.89,218.49
30497,Office Supplies,Paper,Xerox 1947,California,2/6/2012,-61.9,214.58
32420,Technology,Computer Peripherals,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",California,7/29/2010,-168.72,210.1
24869,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,California,6/10/2010,-9.177,199.08
55392,Office Supplies,Pens & Art Supplies,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",California,6/6/2010,40.2,193.95
22755,Office Supplies,Binders and Binder Accessories,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",California,3/30/2013,-95.0475,187.84
6950,Technology,Telephones and Communication,Accessory24,California,3/26/2013,-225.302,187.4
15303,Office Supplies,Binders and Binder Accessories,"Avery? Durable Plastic 1"" Binders",California,9/13/2011,-74.405,183
7142,Office Supplies,Labels,Avery 501,California,7/21/2012,57,180.84
35046,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",California,7/24/2011,-54.671,180.79
24577,Office Supplies,Paper,Xerox 1929,California,3/1/2011,20.09,180.79
31523,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",California,3/8/2013,-58.76,179.33
16480,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,California,12/6/2013,-69.529,174.46
7107,Furniture,Office Furnishings,Eldon Advantage? Foldable Chair Mats for Low Pile Carpets,California,1/4/2013,57.232,172.04
14785,Office Supplies,Labels,Avery 493,California,10/9/2010,31.752,170.75
37380,Office Supplies,Rubber Bands,"Acco Clips to Go? Binder Clips, 24 Clips in Two Sizes",California,4/1/2012,27.37,169.19
40934,Office Supplies,Pens & Art Supplies,Newell 326,California,11/13/2012,-1.23,167.91
32641,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,California,3/21/2011,-9.568,167.53
55392,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent? Tank-Style Highlighters,California,6/6/2010,3.21,158.8
54497,Office Supplies,Storage & Organization,Letter Size Cart,California,1/19/2011,-139.744,155.51
53445,Office Supplies,Rubber Bands,Acco? Hot Clips? Clips to Go,California,10/24/2013,11.23,154.63
55968,Office Supplies,Pens & Art Supplies,"Crayola Anti Dust Chalk, 12/Pack",California,9/30/2013,0.86,154.6
11808,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",California,7/31/2013,25.20675,148.34
23968,Office Supplies,Paper,Xerox 226,California,3/4/2012,-41.99,140.9
22848,Technology,Computer Peripherals,Logitech Access Keyboard,California,12/10/2012,-52.44,136.32
37188,Office Supplies,Paper,Xerox 198,California,3/4/2013,-123.28,132.02
19205,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",California,7/26/2011,2.36,128.87
9285,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",California,1/2/2010,-19.0992,124.81
36196,Furniture,Office Furnishings,DAX Solid Wood Frames,California,8/6/2012,17.31,124.06
49889,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",California,12/12/2013,-22.32,123.88
7107,Office Supplies,Paper,"Snap-A-Way? Black Print Carbonless Ruled Speed Letter, Triplicate",California,1/4/2013,-33.968,113.14
12804,Office Supplies,Rubber Bands,Assorted Color Push Pins,California,5/25/2013,-4.17,109.21
31523,Technology,Computer Peripherals,"Sony MFD2HD Formatted Diskettes, 10/Pack",California,3/8/2013,-44.86,105.85
34882,Office Supplies,Binders and Binder Accessories,Staples? General Use 3-Ring Binders,California,7/24/2010,-15.0995,102.32
4610,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",California,6/17/2011,-17.01,100.32
57638,Office Supplies,"Scissors, Rulers and Trimmers",Kleencut? Forged Office Shears by Acme United Corporation,California,4/22/2013,-85.58,100.08
26851,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,California,7/24/2012,-58.87,98.74
59815,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",California,12/15/2011,-1.06,95.75
12804,Office Supplies,Labels,Avery 497,California,5/25/2013,28.47,88.79
32931,Office Supplies,Labels,Avery 484,California,2/15/2011,32.7,86.1
14756,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",California,8/31/2010,-25.38,84.6
36647,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",California,6/30/2010,-21.91,83.16
11874,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",California,9/9/2013,-82.13,80.58
21760,Furniture,Office Furnishings,"Eldon? Expressions? Wood Desk Accessories, Oak",California,1/30/2012,0.748,79.11
36196,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",California,8/6/2012,-38.44,78.02
27811,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",California,3/4/2012,-39.6405,73.9
42823,Office Supplies,Paper,Xerox 1980,California,6/25/2013,-22.56,73.71
28581,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,California,12/7/2012,-41.561,72.8
43713,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,California,9/7/2013,-17.69,71.69
58054,Furniture,Office Furnishings,Eldon? Wave Desk Accessories,California,1/4/2012,-147.376,68.48
38979,Office Supplies,Pens & Art Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",California,2/26/2011,-16.63,65.61
20068,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,California,2/28/2012,-46.1265,59.09
44900,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",California,2/9/2011,-12.03,47.03
42722,Furniture,Office Furnishings,"Eldon? Expressions? Wood Desk Accessories, Oak",California,10/7/2013,15.97,39.8
11712,Office Supplies,Pens & Art Supplies,Newell 336,California,4/26/2010,0.37,38.96
52995,Office Supplies,Binders and Binder Accessories,Cardinal Poly Pocket Divider Pockets for Ring Binders,California,3/15/2013,-35.512,33.39
44517,Office Supplies,Paper,Xerox 1954,California,4/23/2010,-16.67,32.5
37252,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",California,11/19/2012,-31.2,31.86
8257,Office Supplies,Pens & Art Supplies,Newell 320,California,3/22/2013,-6.2,22.77
40997,Office Supplies,Storage & Organization,Pizazz? Global Quick File?,California,4/21/2013,-8.4,22.61
40612,Office Supplies,Pens & Art Supplies,Newell 327,California,2/28/2012,-6.84,21.33
386,Office Supplies,Pens & Art Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,California,1/24/2012,-2.544,15.69
386,Office Supplies,Labels,Avery 501,California,1/24/2012,-0.048,14.96
26660,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",California,3/18/2013,-4.22,10.23
85938,Technology,Office Machines,Polycom ViewStation? ISDN Videoconferencing Unit,Alabama,3/21/2010,4.11,20552.55
86530,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Wisconsin,9/28/2011,5864.1375,8498.75
85943,Technology,Telephones and Communication,TimeportP7382,Alabama,3/21/2013,775.464,1659.17
86858,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Connecticut,7/13/2013,535.6194,776.26
85946,Office Supplies,Storage & Organization,Fellowes Bankers Box? Stor/Drawer? Steel Plus?,Alabama,11/26/2013,-216.23,426.74
86530,Office Supplies,Storage & Organization,Rogers? Profile Extra Capacity Storage Tub,Wisconsin,9/28/2011,-236.12,360.31
86529,Office Supplies,Binders and Binder Accessories,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Wisconsin,8/2/2010,180.2349,261.21
85945,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Alabama,9/21/2013,868.995,168.15
86532,Office Supplies,Paper,Array? Memo Cubes,Wisconsin,11/10/2012,31.042,102.56
85940,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,Alabama,4/10/2010,28.566,87.8
85942,Office Supplies,Binders and Binder Accessories,Heavy-Duty E-Z-D? Binders,Alabama,8/17/2012,-24.024,57.87
86531,Office Supplies,Paper,Xerox 188,Wisconsin,6/1/2012,0.768,56.06
86529,Office Supplies,Labels,Avery 508,Wisconsin,8/2/2010,29.5251,42.79
89755,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",New Jersey,7/15/2012,-9.29,31.74
86527,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wisconsin,1/9/2010,-88.04,30.1
90626,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",New Jersey,1/16/2013,-8.4444,14.53
87153,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Virginia,10/20/2011,2127.5364,11571.81
87148,Furniture,Chairs & Chairmats,Hon 4070 Series Pagoda? Armless Upholstered Stacking Chairs,Virginia,12/26/2010,-115.9039,6676.61
87146,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine,Virginia,1/29/2010,-162.694,4249.37
87157,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Virginia,11/26/2012,629.412,1337.41
87158,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Virginia,7/2/2013,131.4219,1126.49
87158,Technology,Telephones and Communication,V 3600 Series,Virginia,7/2/2013,123.078,320.62
87154,Office Supplies,Storage & Organization,Portable Personal File Box,Virginia,5/2/2012,-5136.6714,58.52
87154,Office Supplies,Envelopes,Staples Standard Envelopes,Virginia,5/2/2012,-147.21,16.71
37414,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Florida,9/9/2012,-1770.965977,40136.93
40870,Technology,Computer Peripherals,Gyration Ultra Professional Cordless Optical Suite,Florida,12/11/2012,3238.2909,25717.76
23782,Furniture,Chairs & Chairmats,Global Troy? Executive Leather Low-Back Tilter,Florida,1/10/2011,3594.8381,21390.44
5346,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Florida,12/25/2011,-2341.55943,16959.3
38912,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,Florida,10/28/2013,407.963,14642.66
15264,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Florida,11/17/2012,-542.926615,11938.4
40547,Technology,Telephones and Communication,VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine,Florida,7/9/2010,1220.03784,8332.91
11527,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Florida,7/2/2010,1916.6757,5555.6
5346,Furniture,Office Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Florida,12/25/2011,-1926.9439,5434.66
32292,Technology,Telephones and Communication,2160,Florida,2/15/2013,1073.0988,5008.76
13984,Furniture,Office Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Florida,9/24/2013,-1157.9113,4310.92
5346,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",Florida,12/25/2011,-606.214,4166.98
52039,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Florida,8/2/2013,563.1082,4012.76
26342,Office Supplies,Paper,Xerox 1937,Florida,10/18/2010,624.239,3598.82
38912,Technology,Telephones and Communication,T193,Florida,10/28/2013,207.82395,3204.73
23940,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Florida,4/8/2012,-673.5519,1893.37
18789,Office Supplies,Paper,Xerox 1951,Florida,3/16/2012,279.8054,1745.16
27077,Technology,Office Machines,Canon MP100DHII Printing Calculator,Florida,3/15/2011,215.2375,1612.93
56740,Furniture,Office Furnishings,Flat Face Poster Frame,Florida,10/16/2013,171.9019,1384.62
21057,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Florida,2/3/2012,169.9187,1221.92
5444,Technology,Copiers and Fax,Canon PC940 Copier,Florida,3/17/2012,-2692.02507,885.94
89299,Office Supplies,Binders and Binder Accessories,Avery Arch Ring Binders,Florida,1/18/2010,1633.986,739.06
89309,Technology,Computer Peripherals,US Robotics 56K V.92 Internal PCI Faxmodem,Florida,8/16/2012,256.002,728.89
33959,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Florida,7/31/2013,7.8061365,511.35
26342,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Florida,10/18/2010,-171.1577,475.42
25569,Office Supplies,Paper,Xerox 1881,Florida,7/9/2013,-18.6599,438
39332,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Florida,10/9/2012,-45.7919,397.44
47265,Office Supplies,Paper,Xerox 1983,Florida,12/10/2012,-80.9039,374.26
10470,Furniture,Office Furnishings,"Eldon? Expressions? Wood Desk Accessories, Oak",Florida,5/4/2013,-126.0574,324.6
15264,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Florida,11/17/2012,22.1435,305.12
40870,Furniture,Office Furnishings,"Eldon? 300 Class? Desk Accessories, Black",Florida,12/11/2012,-85.1865,293.38
40643,Office Supplies,Envelopes,"Peel & Seel? Recycled Catalog Envelopes, Brown",Florida,4/5/2012,7.236,292.49
29985,Furniture,Office Furnishings,Staples Plastic Wall Frames,Florida,7/11/2013,0.0871,277.24
17446,Office Supplies,"Scissors, Rulers and Trimmers",Acme? Elite Stainless Steel Scissors,Florida,6/9/2010,5.8625,212.89
44451,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Florida,9/11/2012,-25.6158,207.8
